left_path,right_path,left_class,right_class,distance,cross_label
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_1_acne-face-5-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-35.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_1_acne-face-5-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_139_acne-cystic-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_1_acne-face-5-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_286_aug_11_acne-cystic-33.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-49.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-subacute-54.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_108_eczema-asteatotic-31.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_139_acne-cystic-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_156_pigmentation_0_411.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_238_pigmentation_0_411.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_286_aug_11_acne-cystic-33.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_47_eczema-fingertips-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_603_eczema-nummular-93.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_65_eczema-nummular-158.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_810_eczema-subacute-54.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-192.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_pigmentation_0_411.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-174.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-19.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-133.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-200.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-incognito-30.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-scalp-72.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-157.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_204_eczema-asteatotic-54.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-185.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-31.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-47.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_175__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-144.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_129_eczema-nummular-180.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_147_eczema-asteatotic-47.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_181_eczema-fingertips-90.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_227_acne-cystic-144.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_235_eczema-subacute-12.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-129.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-148.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-165.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-8.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_209_eczema-subacute-83.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-156.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_251_lichen-simplex-chronicus-85.jpg,P:\SkinDiseaseDetection ML\Severe\pompholyx-27.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_251_lichen-simplex-chronicus-85.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-162.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_25_IMG_5773.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-23.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_25_IMG_5773.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-nummular-169.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_108_eczema-asteatotic-31.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_137_eczema-asteatotic-31.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_65_eczema-nummular-158.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_942_eczema-nummular-93.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-192.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-174.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-133.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-200.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_2_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-185.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_304_eczema-asteatotic-35.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-35.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_304_eczema-asteatotic-35.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-56.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_304_eczema-asteatotic-35.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_1219_eczema-subacute-103.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_304_eczema-asteatotic-35.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_913_eczema-foot-29.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_307_pompholyx-2.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_307_pompholyx-2.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_11_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_307_pompholyx-2.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_287_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_307_pompholyx-2.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_69_aug_201_Dyshidrosis-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-fingertips-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-hand-134.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\lichen-simplex-chronicus-2.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_175__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_11_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_123_aug_1219_eczema-subacute-103.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_132_acne-cystic-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_1396_stasis-dermatitis-174.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_181_eczema-fingertips-90.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_21_eczema-trunk-generalized-25.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_227_acne-cystic-144.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_240_lichen-simplex-chronicus-12.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_287_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_301_eczema-fingertips-106.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_37_eczema-hand-134.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_39_aug_108_eczema-asteatotic-31.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_572_eczema-asteatotic-31.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_620_eczema-subacute-103.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-129.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-131.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_316_eczema-foot-91.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-27.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_322_eczema-hand-17.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-hand-17.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_326_eczema-subacute-35.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_145_acne-cystic-33.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_32_acne-cystic-85.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-107.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_32_acne-cystic-85.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-128.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_343_eczema-nummular-17.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-32.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_343_eczema-nummular-17.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_145_acne-cystic-33.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_343_eczema-nummular-17.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_863_eczema-asteatotic-40.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_108_eczema-asteatotic-31.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_137_eczema-asteatotic-31.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_65_eczema-nummular-158.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_942_eczema-nummular-93.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-192.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-174.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-133.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-body-200.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_345_eczema-asteatotic-29.jpg,P:\SkinDiseaseDetection ML\Severe\tinea-versicolor-185.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-fingertips-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-hand-134.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\lichen-simplex-chronicus-2.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_175__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_11_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_123_aug_1219_eczema-subacute-103.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_132_acne-cystic-104.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_1396_stasis-dermatitis-174.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_181_eczema-fingertips-90.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_21_eczema-trunk-generalized-25.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_227_acne-cystic-144.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_240_lichen-simplex-chronicus-12.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_287_acne-cystic-51.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_301_eczema-fingertips-106.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_37_eczema-hand-134.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_39_aug_108_eczema-asteatotic-31.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_572_eczema-asteatotic-31.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_620_eczema-subacute-103.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_eczema-nummular-129.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-131.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_363_eczema-fingertips-111.jpg,P:\SkinDiseaseDetection ML\Severe\stasis-dermatitis-27.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_36_acne-pustular-35.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_Screenshot 2025-11-17 002352.png,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_36_acne-pustular-35.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_25_aug_245_eczema-nummular-190.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_36_acne-pustular-35.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_26_aug_245_eczema-nummular-190.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_36_acne-pustular-35.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_72_aug_1219_eczema-subacute-103.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_36_eczema-hand-12.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_145_acne-cystic-33.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_36_eczema-hand-12.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_520_eczema-nummular-199.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_36_eczema-hand-12.jpeg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_85_aug_520_eczema-nummular-199.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_373_Dyshidrosis-36.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-hand-17.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_375_eczema-asteatotic-32.jpg,P:\SkinDiseaseDetection ML\Severe\eczema-asteatotic-34.jpg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_375_eczema-asteatotic-32.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_195__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,Moderate,Severe,3,True
P:\SkinDiseaseDetection ML\Moderate\mendeley_aug_375_eczema-asteatotic-32.jpg,P:\SkinDiseaseDetection ML\Severe\mendeley_aug_108_eczema-asteatotic-31.jpg,Moderate,Severe,3,True
